order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered
295707,26161,prior,29,1,22,10.0,19678.0,19.0,1.0
295707,26161,prior,29,1,22,10.0,45007.0,20.0,1.0
480167,26161,prior,30,1,21,14.0,48775.0,1.0,0.0
480167,26161,prior,30,1,21,14.0,35503.0,2.0,1.0
480167,26161,prior,30,1,21,14.0,27845.0,3.0,1.0
480167,26161,prior,30,1,21,14.0,47766.0,4.0,1.0
480167,26161,prior,30,1,21,14.0,24830.0,5.0,1.0
480167,26161,prior,30,1,21,14.0,21405.0,6.0,1.0
480167,26161,prior,30,1,21,14.0,45007.0,7.0,1.0
480167,26161,prior,30,1,21,14.0,19678.0,8.0,1.0
480167,26161,prior,30,1,21,14.0,15649.0,9.0,1.0
480167,26161,prior,30,1,21,14.0,15613.0,10.0,1.0
480167,26161,prior,30,1,21,14.0,28601.0,11.0,1.0
480167,26161,prior,30,1,21,14.0,39121.0,12.0,1.0
480167,26161,prior,30,1,21,14.0,21009.0,13.0,0.0
480167,26161,prior,30,1,21,14.0,11665.0,14.0,1.0
480167,26161,prior,30,1,21,14.0,33352.0,15.0,1.0
480167,26161,prior,30,1,21,14.0,43352.0,16.0,0.0
480167,26161,prior,30,1,21,14.0,17948.0,17.0,0.0
480167,26161,prior,30,1,21,14.0,46906.0,18.0,1.0
1704649,26161,prior,31,4,10,10.0,35503.0,1.0,1.0
1704649,26161,prior,31,4,10,10.0,27845.0,2.0,1.0
1704649,26161,prior,31,4,10,10.0,47766.0,3.0,1.0
1704649,26161,prior,31,4,10,10.0,47626.0,4.0,1.0
1704649,26161,prior,31,4,10,10.0,18523.0,5.0,1.0
1704649,26161,prior,31,4,10,10.0,15649.0,6.0,1.0
1704649,26161,prior,31,4,10,10.0,21405.0,7.0,1.0
1704649,26161,prior,31,4,10,10.0,22825.0,8.0,1.0
1704649,26161,prior,31,4,10,10.0,27966.0,9.0,1.0
1704649,26161,prior,31,4,10,10.0,8277.0,10.0,1.0
1704649,26161,prior,31,4,10,10.0,27104.0,11.0,1.0
1704649,26161,prior,31,4,10,10.0,44359.0,12.0,1.0
1704649,26161,prior,31,4,10,10.0,33788.0,13.0,1.0
1704649,26161,prior,31,4,10,10.0,4605.0,14.0,1.0
1704649,26161,prior,31,4,10,10.0,34126.0,15.0,1.0
1704649,26161,prior,31,4,10,10.0,30391.0,16.0,1.0
1704649,26161,prior,31,4,10,10.0,36522.0,17.0,0.0
1704649,26161,prior,31,4,10,10.0,29675.0,18.0,1.0
1704649,26161,prior,31,4,10,10.0,15261.0,19.0,1.0
1704649,26161,prior,31,4,10,10.0,17461.0,20.0,1.0
1704649,26161,prior,31,4,10,10.0,19354.0,21.0,1.0
1704649,26161,prior,31,4,10,10.0,43692.0,22.0,1.0
1704649,26161,prior,31,4,10,10.0,31717.0,23.0,1.0
1704649,26161,prior,31,4,10,10.0,26209.0,24.0,1.0
1704649,26161,prior,31,4,10,10.0,27548.0,25.0,1.0
1704649,26161,prior,31,4,10,10.0,4796.0,26.0,0.0
1704649,26161,prior,31,4,10,10.0,25659.0,27.0,1.0
1704649,26161,prior,31,4,10,10.0,48679.0,28.0,0.0
1704649,26161,prior,31,4,10,10.0,14129.0,29.0,0.0
1704649,26161,prior,31,4,10,10.0,6141.0,30.0,0.0
1704649,26161,prior,31,4,10,10.0,16797.0,31.0,1.0
657206,26161,prior,32,0,21,10.0,35503.0,1.0,1.0
657206,26161,prior,32,0,21,10.0,47766.0,2.0,1.0
657206,26161,prior,32,0,21,10.0,15649.0,3.0,1.0
657206,26161,prior,32,0,21,10.0,16797.0,4.0,1.0
657206,26161,prior,32,0,21,10.0,47626.0,5.0,1.0
657206,26161,prior,32,0,21,10.0,34126.0,6.0,1.0
657206,26161,prior,32,0,21,10.0,9825.0,7.0,1.0
657206,26161,prior,32,0,21,10.0,22035.0,8.0,1.0
657206,26161,prior,32,0,21,10.0,21405.0,9.0,1.0
657206,26161,prior,32,0,21,10.0,17461.0,10.0,1.0
657206,26161,prior,32,0,21,10.0,9839.0,11.0,1.0
657206,26161,prior,32,0,21,10.0,43352.0,12.0,1.0
657206,26161,prior,32,0,21,10.0,4796.0,13.0,1.0
657206,26161,prior,32,0,21,10.0,14992.0,14.0,1.0
657206,26161,prior,32,0,21,10.0,36522.0,15.0,1.0
657206,26161,prior,32,0,21,10.0,21288.0,16.0,1.0
657206,26161,prior,32,0,21,10.0,15937.0,17.0,1.0
657206,26161,prior,32,0,21,10.0,36256.0,18.0,1.0
657206,26161,prior,32,0,21,10.0,39411.0,19.0,1.0
657206,26161,prior,32,0,21,10.0,38274.0,20.0,1.0
657206,26161,prior,32,0,21,10.0,43218.0,21.0,0.0
657206,26161,prior,32,0,21,10.0,45007.0,22.0,1.0
657206,26161,prior,32,0,21,10.0,17794.0,23.0,0.0
657206,26161,prior,32,0,21,10.0,44359.0,24.0,1.0
657206,26161,prior,32,0,21,10.0,33238.0,25.0,0.0
657206,26161,prior,32,0,21,10.0,10504.0,26.0,0.0
657206,26161,prior,32,0,21,10.0,21334.0,27.0,1.0
657206,26161,prior,32,0,21,10.0,21903.0,28.0,1.0
657206,26161,prior,32,0,21,10.0,40516.0,29.0,1.0
1418309,26161,prior,33,6,22,6.0,25746.0,1.0,0.0
1418309,26161,prior,33,6,22,6.0,16589.0,2.0,0.0
1418309,26161,prior,33,6,22,6.0,27845.0,3.0,1.0
1418309,26161,prior,33,6,22,6.0,16625.0,4.0,0.0
1418309,26161,prior,33,6,22,6.0,212.0,5.0,0.0
1418309,26161,prior,33,6,22,6.0,18523.0,6.0,1.0
1418309,26161,prior,33,6,22,6.0,43692.0,7.0,1.0
1418309,26161,prior,33,6,22,6.0,35503.0,8.0,1.0
1418309,26161,prior,33,6,22,6.0,29622.0,9.0,0.0
1418309,26161,prior,33,6,22,6.0,28309.0,10.0,0.0
1418309,26161,prior,33,6,22,6.0,41842.0,11.0,0.0
1418309,26161,prior,33,6,22,6.0,15649.0,12.0,1.0
1418309,26161,prior,33,6,22,6.0,47766.0,13.0,1.0
1418309,26161,prior,33,6,22,6.0,21405.0,14.0,1.0
1418309,26161,prior,33,6,22,6.0,43352.0,15.0,1.0
1418309,26161,prior,33,6,22,6.0,45007.0,16.0,1.0
1418309,26161,prior,33,6,22,6.0,22825.0,17.0,1.0
1418309,26161,prior,33,6,22,6.0,47626.0,18.0,1.0
1418309,26161,prior,33,6,22,6.0,8277.0,19.0,1.0
1418309,26161,prior,33,6,22,6.0,27104.0,20.0,1.0
1418309,26161,prior,33,6,22,6.0,19354.0,21.0,1.0
1418309,26161,prior,33,6,22,6.0,21137.0,22.0,1.0
1418309,26161,prior,33,6,22,6.0,28985.0,23.0,1.0
1418309,26161,prior,33,6,22,6.0,40516.0,24.0,1.0
1418309,26161,prior,33,6,22,6.0,42450.0,25.0,0.0
1418309,26161,prior,33,6,22,6.0,33754.0,26.0,0.0
1418309,26161,prior,33,6,22,6.0,33787.0,27.0,0.0
1418309,26161,prior,33,6,22,6.0,6187.0,28.0,1.0
1418309,26161,prior,33,6,22,6.0,9871.0,29.0,0.0
1418309,26161,prior,33,6,22,6.0,4421.0,30.0,1.0
1418309,26161,prior,33,6,22,6.0,47006.0,31.0,0.0
1418309,26161,prior,33,6,22,6.0,5322.0,32.0,0.0
1418309,26161,prior,33,6,22,6.0,26351.0,33.0,0.0
1418309,26161,prior,33,6,22,6.0,9550.0,34.0,0.0
1418309,26161,prior,33,6,22,6.0,26683.0,35.0,0.0
1418309,26161,prior,33,6,22,6.0,24852.0,36.0,1.0
1418309,26161,prior,33,6,22,6.0,48679.0,37.0,1.0
1418309,26161,prior,33,6,22,6.0,11913.0,38.0,1.0
1418309,26161,prior,33,6,22,6.0,38288.0,39.0,1.0
1418309,26161,prior,33,6,22,6.0,12602.0,40.0,0.0
1418309,26161,prior,33,6,22,6.0,9324.0,41.0,0.0
1418309,26161,prior,33,6,22,6.0,34126.0,42.0,1.0
1418309,26161,prior,33,6,22,6.0,32624.0,43.0,0.0
1418309,26161,prior,33,6,22,6.0,44014.0,44.0,0.0
1418309,26161,prior,33,6,22,6.0,32652.0,45.0,0.0
1360823,26161,prior,34,0,19,8.0,47766.0,1.0,1.0
1360823,26161,prior,34,0,19,8.0,35503.0,2.0,1.0
1360823,26161,prior,34,0,19,8.0,27845.0,3.0,1.0
1360823,26161,prior,34,0,19,8.0,15649.0,4.0,1.0
1360823,26161,prior,34,0,19,8.0,47626.0,5.0,1.0
1360823,26161,prior,34,0,19,8.0,34126.0,6.0,1.0
1360823,26161,prior,34,0,19,8.0,9839.0,7.0,1.0
1360823,26161,prior,34,0,19,8.0,12508.0,8.0,0.0
1360823,26161,prior,34,0,19,8.0,32689.0,9.0,0.0
1360823,26161,prior,34,0,19,8.0,14992.0,10.0,1.0
1360823,26161,prior,34,0,19,8.0,14976.0,11.0,0.0
1360823,26161,prior,34,0,19,8.0,7751.0,12.0,1.0
1360823,26161,prior,34,0,19,8.0,8277.0,13.0,1.0
1360823,26161,prior,34,0,19,8.0,21405.0,14.0,1.0
1360823,26161,prior,34,0,19,8.0,4605.0,15.0,1.0
2834659,26161,prior,35,2,21,9.0,35503.0,1.0,1.0
2834659,26161,prior,35,2,21,9.0,27845.0,2.0,1.0
2834659,26161,prior,35,2,21,9.0,21405.0,3.0,1.0
2834659,26161,prior,35,2,21,9.0,15649.0,4.0,1.0
2834659,26161,prior,35,2,21,9.0,47626.0,5.0,1.0
2834659,26161,prior,35,2,21,9.0,8277.0,6.0,1.0
2834659,26161,prior,35,2,21,9.0,18523.0,7.0,1.0
2834659,26161,prior,35,2,21,9.0,9839.0,8.0,1.0
2834659,26161,prior,35,2,21,9.0,45007.0,9.0,1.0
2834659,26161,prior,35,2,21,9.0,24852.0,10.0,1.0
2834659,26161,prior,35,2,21,9.0,40516.0,11.0,1.0
2834659,26161,prior,35,2,21,9.0,19678.0,12.0,1.0
2834659,26161,prior,35,2,21,9.0,3896.0,13.0,0.0
2834659,26161,prior,35,2,21,9.0,21137.0,14.0,1.0
2834659,26161,prior,35,2,21,9.0,21344.0,15.0,0.0
2834659,26161,prior,35,2,21,9.0,44882.0,16.0,0.0
2834659,26161,prior,35,2,21,9.0,21903.0,17.0,1.0
2834659,26161,prior,35,2,21,9.0,13198.0,18.0,1.0
2834659,26161,prior,35,2,21,9.0,28601.0,19.0,1.0
2834659,26161,prior,35,2,21,9.0,29127.0,20.0,0.0
2834659,26161,prior,35,2,21,9.0,11665.0,21.0,1.0
2834659,26161,prior,35,2,21,9.0,35263.0,22.0,0.0
2834659,26161,prior,35,2,21,9.0,33731.0,23.0,1.0
2403678,26161,prior,36,3,12,15.0,27845.0,1.0,1.0
2403678,26161,prior,36,3,12,15.0,35503.0,2.0,1.0
2403678,26161,prior,36,3,12,15.0,21405.0,3.0,1.0
2403678,26161,prior,36,3,12,15.0,47766.0,4.0,1.0
2403678,26161,prior,36,3,12,15.0,45007.0,5.0,1.0
2403678,26161,prior,36,3,12,15.0,13198.0,6.0,1.0
2403678,26161,prior,36,3,12,15.0,34126.0,7.0,1.0
2403678,26161,prior,36,3,12,15.0,9839.0,8.0,1.0
2403678,26161,prior,36,3,12,15.0,19678.0,9.0,1.0
2403678,26161,prior,36,3,12,15.0,41149.0,10.0,0.0
2403678,26161,prior,36,3,12,15.0,40516.0,11.0,1.0
2403678,26161,prior,36,3,12,15.0,14992.0,12.0,1.0
2403678,26161,prior,36,3,12,15.0,3896.0,13.0,1.0
2403678,26161,prior,36,3,12,15.0,22825.0,14.0,1.0
2403678,26161,prior,36,3,12,15.0,28985.0,15.0,1.0
2403678,26161,prior,36,3,12,15.0,3599.0,16.0,1.0
2403678,26161,prior,36,3,12,15.0,48679.0,17.0,1.0
2403678,26161,prior,36,3,12,15.0,24964.0,18.0,1.0
2403678,26161,prior,36,3,12,15.0,31553.0,19.0,0.0
2403678,26161,prior,36,3,12,15.0,40614.0,20.0,0.0
3372958,26161,prior,37,1,17,12.0,27845.0,1.0,1.0
3372958,26161,prior,37,1,17,12.0,35503.0,2.0,1.0
3372958,26161,prior,37,1,17,12.0,45007.0,3.0,1.0
3372958,26161,prior,37,1,17,12.0,21405.0,4.0,1.0
3372958,26161,prior,37,1,17,12.0,47626.0,5.0,1.0
3372958,26161,prior,37,1,17,12.0,13198.0,6.0,1.0
3372958,26161,prior,37,1,17,12.0,19678.0,7.0,1.0
3372958,26161,prior,37,1,17,12.0,28985.0,8.0,1.0
3372958,26161,prior,37,1,17,12.0,14992.0,9.0,1.0
3372958,26161,prior,37,1,17,12.0,27104.0,10.0,1.0
3372958,26161,prior,37,1,17,12.0,9825.0,11.0,1.0
3372958,26161,prior,37,1,17,12.0,6187.0,12.0,1.0
3372958,26161,prior,37,1,17,12.0,48171.0,13.0,1.0
3372958,26161,prior,37,1,17,12.0,27548.0,14.0,1.0
3372958,26161,prior,37,1,17,12.0,32624.0,15.0,1.0
3372958,26161,prior,37,1,17,12.0,37642.0,16.0,1.0
3372958,26161,prior,37,1,17,12.0,44014.0,17.0,1.0
3372958,26161,prior,37,1,17,12.0,43713.0,18.0,1.0
3372958,26161,prior,37,1,17,12.0,4287.0,19.0,0.0
3092553,26161,prior,38,2,17,22.0,12797.0,1.0,0.0
3092553,26161,prior,38,2,17,22.0,40992.0,2.0,0.0
3092553,26161,prior,38,2,17,22.0,48610.0,3.0,0.0
3092553,26161,prior,38,2,17,22.0,21267.0,4.0,0.0
3092553,26161,prior,38,2,17,22.0,19678.0,5.0,1.0
3092553,26161,prior,38,2,17,22.0,13198.0,6.0,1.0
3092553,26161,prior,38,2,17,22.0,28985.0,7.0,1.0
3092553,26161,prior,38,2,17,22.0,14992.0,8.0,1.0
3092553,26161,prior,38,2,17,22.0,9839.0,9.0,1.0
3092553,26161,prior,38,2,17,22.0,9825.0,10.0,1.0
3092553,26161,prior,38,2,17,22.0,34126.0,11.0,1.0
3092553,26161,prior,38,2,17,22.0,17461.0,12.0,1.0
3092553,26161,prior,38,2,17,22.0,29675.0,13.0,1.0
3092553,26161,prior,38,2,17,22.0,10504.0,14.0,1.0
3092553,26161,prior,38,2,17,22.0,45448.0,15.0,0.0
3092553,26161,prior,38,2,17,22.0,11707.0,16.0,0.0
3092553,26161,prior,38,2,17,22.0,14240.0,17.0,0.0
3092553,26161,prior,38,2,17,22.0,37019.0,18.0,0.0
3092553,26161,prior,38,2,17,22.0,35988.0,19.0,0.0
3092553,26161,prior,38,2,17,22.0,23029.0,20.0,0.0
3092553,26161,prior,38,2,17,22.0,11068.0,21.0,0.0
2452457,26161,train,39,0,19,5.0,47630.0,1.0,0.0
2452457,26161,train,39,0,19,5.0,31553.0,2.0,1.0
2452457,26161,train,39,0,19,5.0,35535.0,3.0,1.0
2452457,26161,train,39,0,19,5.0,18224.0,4.0,0.0
2452457,26161,train,39,0,19,5.0,15503.0,5.0,1.0
2452457,26161,train,39,0,19,5.0,30088.0,6.0,0.0
2452457,26161,train,39,0,19,5.0,17209.0,7.0,0.0
2452457,26161,train,39,0,19,5.0,21405.0,8.0,1.0
2452457,26161,train,39,0,19,5.0,24830.0,9.0,1.0
2452457,26161,train,39,0,19,5.0,19393.0,10.0,0.0
2452457,26161,train,39,0,19,5.0,21800.0,11.0,0.0
2452457,26161,train,39,0,19,5.0,48171.0,12.0,1.0
2452457,26161,train,39,0,19,5.0,3957.0,13.0,0.0
2452457,26161,train,39,0,19,5.0,45007.0,14.0,1.0
2452457,26161,train,39,0,19,5.0,38274.0,15.0,1.0
2452457,26161,train,39,0,19,5.0,38419.0,16.0,0.0
2452457,26161,train,39,0,19,5.0,21288.0,17.0,1.0
2452457,26161,train,39,0,19,5.0,39928.0,18.0,0.0
2452457,26161,train,39,0,19,5.0,18441.0,19.0,1.0
2452457,26161,train,39,0,19,5.0,20754.0,20.0,0.0
2452457,26161,train,39,0,19,5.0,46279.0,21.0,0.0
836361,26445,prior,1,4,16,,22035.0,1.0,0.0
836361,26445,prior,1,4,16,,21267.0,2.0,0.0
836361,26445,prior,1,4,16,,13176.0,3.0,0.0
836361,26445,prior,1,4,16,,19154.0,4.0,0.0
836361,26445,prior,1,4,16,,40706.0,5.0,0.0
836361,26445,prior,1,4,16,,38456.0,6.0,0.0
836361,26445,prior,1,4,16,,24390.0,7.0,0.0
836361,26445,prior,1,4,16,,2452.0,8.0,0.0
836361,26445,prior,1,4,16,,16797.0,9.0,0.0
836361,26445,prior,1,4,16,,35045.0,10.0,0.0
590891,26445,prior,2,2,9,12.0,27714.0,1.0,0.0
590891,26445,prior,2,2,9,12.0,49235.0,2.0,0.0
590891,26445,prior,2,2,9,12.0,25256.0,3.0,0.0
590891,26445,prior,2,2,9,12.0,13269.0,4.0,0.0
590891,26445,prior,2,2,9,12.0,44786.0,5.0,0.0
2296807,26445,prior,3,4,15,30.0,19154.0,1.0,1.0
2296807,26445,prior,3,4,15,30.0,44786.0,2.0,1.0
2296807,26445,prior,3,4,15,30.0,13176.0,3.0,1.0
2296807,26445,prior,3,4,15,30.0,22035.0,4.0,1.0
2296807,26445,prior,3,4,15,30.0,35045.0,5.0,1.0
2296807,26445,prior,3,4,15,30.0,5450.0,6.0,0.0
2296807,26445,prior,3,4,15,30.0,28985.0,7.0,0.0
2296807,26445,prior,3,4,15,30.0,38419.0,8.0,0.0
2296807,26445,prior,3,4,15,30.0,38544.0,9.0,0.0
2296807,26445,prior,3,4,15,30.0,9210.0,10.0,0.0
2296807,26445,prior,3,4,15,30.0,21267.0,11.0,1.0
2296807,26445,prior,3,4,15,30.0,13269.0,12.0,1.0
2296807,26445,prior,3,4,15,30.0,10125.0,13.0,0.0
2296807,26445,prior,3,4,15,30.0,6111.0,14.0,0.0
2296807,26445,prior,3,4,15,30.0,920.0,15.0,0.0
2296807,26445,prior,3,4,15,30.0,16185.0,16.0,0.0
2296807,26445,prior,3,4,15,30.0,27966.0,17.0,0.0
1958859,26445,train,4,2,17,30.0,44786.0,1.0,1.0
1958859,26445,train,4,2,17,30.0,19154.0,2.0,1.0
1958859,26445,train,4,2,17,30.0,13176.0,3.0,1.0
1958859,26445,train,4,2,17,30.0,12196.0,4.0,0.0
1958859,26445,train,4,2,17,30.0,1025.0,5.0,0.0
1958859,26445,train,4,2,17,30.0,28278.0,6.0,0.0
1958859,26445,train,4,2,17,30.0,25256.0,7.0,1.0
1958859,26445,train,4,2,17,30.0,33731.0,8.0,0.0
1958859,26445,train,4,2,17,30.0,1440.0,9.0,0.0
1958859,26445,train,4,2,17,30.0,20549.0,10.0,0.0
1958859,26445,train,4,2,17,30.0,42768.0,11.0,0.0
1958859,26445,train,4,2,17,30.0,41220.0,12.0,0.0
1958859,26445,train,4,2,17,30.0,36735.0,13.0,0.0
1958859,26445,train,4,2,17,30.0,25295.0,14.0,0.0
1807778,28895,prior,1,3,10,,13802.0,1.0,0.0
1807778,28895,prior,1,3,10,,35547.0,2.0,0.0
1807778,28895,prior,1,3,10,,14660.0,3.0,0.0
1807778,28895,prior,1,3,10,,22825.0,4.0,0.0
1807778,28895,prior,1,3,10,,5161.0,5.0,0.0
1807778,28895,prior,1,3,10,,35715.0,6.0,0.0
1807778,28895,prior,1,3,10,,7010.0,7.0,0.0
1807778,28895,prior,1,3,10,,3835.0,8.0,0.0
1807778,28895,prior,1,3,10,,35951.0,9.0,0.0
1807778,28895,prior,1,3,10,,41950.0,10.0,0.0
1807778,28895,prior,1,3,10,,10089.0,11.0,0.0
1807778,28895,prior,1,3,10,,36695.0,12.0,0.0
1807778,28895,prior,1,3,10,,8518.0,13.0,0.0
1807778,28895,prior,1,3,10,,5876.0,14.0,0.0
1807778,28895,prior,1,3,10,,10749.0,15.0,0.0
1807778,28895,prior,1,3,10,,48745.0,16.0,0.0
1807778,28895,prior,1,3,10,,329.0,17.0,0.0
1807778,28895,prior,1,3,10,,16479.0,18.0,0.0
1807778,28895,prior,1,3,10,,41064.0,19.0,0.0
1807778,28895,prior,1,3,10,,27966.0,20.0,0.0
1807778,28895,prior,1,3,10,,1468.0,21.0,0.0
1807778,28895,prior,1,3,10,,21872.0,22.0,0.0
1807778,28895,prior,1,3,10,,35140.0,23.0,0.0
1807778,28895,prior,1,3,10,,40604.0,24.0,0.0
3239274,28895,prior,2,0,22,11.0,35547.0,1.0,1.0
3239274,28895,prior,2,0,22,11.0,5161.0,2.0,1.0
3239274,28895,prior,2,0,22,11.0,42719.0,3.0,0.0
3239274,28895,prior,2,0,22,11.0,32691.0,4.0,0.0
3239274,28895,prior,2,0,22,11.0,21513.0,5.0,0.0
3239274,28895,prior,2,0,22,11.0,47209.0,6.0,0.0
3239274,28895,prior,2,0,22,11.0,47042.0,7.0,0.0
3239274,28895,prior,2,0,22,11.0,46667.0,8.0,0.0
3239274,28895,prior,2,0,22,11.0,5991.0,9.0,0.0
3239274,28895,prior,2,0,22,11.0,95.0,10.0,0.0
3239274,28895,prior,2,0,22,11.0,10385.0,11.0,0.0
3239274,28895,prior,2,0,22,11.0,27845.0,12.0,0.0
3239274,28895,prior,2,0,22,11.0,12797.0,13.0,0.0
3239274,28895,prior,2,0,22,11.0,21903.0,14.0,0.0
3239274,28895,prior,2,0,22,11.0,37825.0,15.0,0.0
3239274,28895,prior,2,0,22,11.0,29898.0,16.0,0.0
3239274,28895,prior,2,0,22,11.0,8277.0,17.0,0.0
3239274,28895,prior,2,0,22,11.0,8174.0,18.0,0.0
3239274,28895,prior,2,0,22,11.0,6104.0,19.0,0.0
3239274,28895,prior,2,0,22,11.0,17948.0,20.0,0.0
3239274,28895,prior,2,0,22,11.0,9825.0,21.0,0.0
2732159,28895,prior,3,3,11,30.0,21903.0,1.0,1.0
2732159,28895,prior,3,3,11,30.0,27845.0,2.0,1.0
2732159,28895,prior,3,3,11,30.0,46962.0,3.0,0.0
2732159,28895,prior,3,3,11,30.0,10749.0,4.0,1.0
2732159,28895,prior,3,3,11,30.0,1999.0,5.0,0.0
2732159,28895,prior,3,3,11,30.0,27156.0,6.0,0.0
2732159,28895,prior,3,3,11,30.0,14647.0,7.0,0.0
2732159,28895,prior,3,3,11,30.0,42701.0,8.0,0.0
2732159,28895,prior,3,3,11,30.0,40396.0,9.0,0.0
2732159,28895,prior,3,3,11,30.0,27521.0,10.0,0.0
2732159,28895,prior,3,3,11,30.0,1468.0,11.0,1.0
2732159,28895,prior,3,3,11,30.0,47766.0,12.0,0.0
2732159,28895,prior,3,3,11,30.0,46206.0,13.0,0.0
2732159,28895,prior,3,3,11,30.0,4086.0,14.0,0.0
2732159,28895,prior,3,3,11,30.0,22275.0,15.0,0.0
2732159,28895,prior,3,3,11,30.0,30450.0,16.0,0.0
2732159,28895,prior,3,3,11,30.0,20144.0,17.0,0.0
2732159,28895,prior,3,3,11,30.0,35939.0,18.0,0.0
2732159,28895,prior,3,3,11,30.0,3376.0,19.0,0.0
2732159,28895,prior,3,3,11,30.0,26604.0,20.0,0.0
277971,28895,prior,4,5,20,9.0,35547.0,1.0,1.0
277971,28895,prior,4,5,20,9.0,21903.0,2.0,1.0
277971,28895,prior,4,5,20,9.0,47042.0,3.0,1.0
277971,28895,prior,4,5,20,9.0,12797.0,4.0,1.0
277971,28895,prior,4,5,20,9.0,10749.0,5.0,1.0
277971,28895,prior,4,5,20,9.0,1468.0,6.0,1.0
277971,28895,prior,4,5,20,9.0,24489.0,7.0,0.0
277971,28895,prior,4,5,20,9.0,46474.0,8.0,0.0
277971,28895,prior,4,5,20,9.0,3464.0,9.0,0.0
3200662,28895,prior,5,2,21,30.0,9825.0,1.0,1.0
3200662,28895,prior,5,2,21,30.0,1468.0,2.0,1.0
3200662,28895,prior,5,2,21,30.0,29898.0,3.0,1.0
3200662,28895,prior,5,2,21,30.0,37825.0,4.0,1.0
3200662,28895,prior,5,2,21,30.0,27966.0,5.0,1.0
3200662,28895,prior,5,2,21,30.0,7314.0,6.0,0.0
3200662,28895,prior,5,2,21,30.0,28906.0,7.0,0.0
3200662,28895,prior,5,2,21,30.0,46802.0,8.0,0.0
3200662,28895,prior,5,2,21,30.0,39275.0,9.0,0.0
3200662,28895,prior,5,2,21,30.0,24489.0,10.0,1.0
3200662,28895,prior,5,2,21,30.0,3295.0,11.0,0.0
3200662,28895,prior,5,2,21,30.0,27845.0,12.0,1.0
3200662,28895,prior,5,2,21,30.0,35140.0,13.0,1.0
3200662,28895,prior,5,2,21,30.0,47209.0,14.0,1.0
3200662,28895,prior,5,2,21,30.0,41950.0,15.0,1.0
3200662,28895,prior,5,2,21,30.0,44632.0,16.0,0.0
3200662,28895,prior,5,2,21,30.0,4125.0,17.0,0.0
3200662,28895,prior,5,2,21,30.0,41588.0,18.0,0.0
3200662,28895,prior,5,2,21,30.0,33810.0,19.0,0.0
3200662,28895,prior,5,2,21,30.0,24009.0,20.0,0.0
3200662,28895,prior,5,2,21,30.0,13646.0,21.0,0.0
3200662,28895,prior,5,2,21,30.0,14660.0,22.0,1.0
3200662,28895,prior,5,2,21,30.0,4927.0,23.0,0.0
1374439,28895,prior,6,6,12,30.0,16759.0,1.0,0.0
1374439,28895,prior,6,6,12,30.0,44580.0,2.0,0.0
1374439,28895,prior,6,6,12,30.0,1999.0,3.0,1.0
1374439,28895,prior,6,6,12,30.0,19282.0,4.0,0.0
1374439,28895,prior,6,6,12,30.0,20549.0,5.0,0.0
1374439,28895,prior,6,6,12,30.0,39928.0,6.0,0.0
1374439,28895,prior,6,6,12,30.0,25931.0,7.0,0.0
2484130,28895,train,7,6,22,30.0,1468.0,1.0,1.0
2484130,28895,train,7,6,22,30.0,27845.0,2.0,1.0
2484130,28895,train,7,6,22,30.0,4927.0,3.0,1.0
2484130,28895,train,7,6,22,30.0,37825.0,4.0,1.0
2484130,28895,train,7,6,22,30.0,44632.0,5.0,1.0
2484130,28895,train,7,6,22,30.0,24009.0,6.0,1.0
2484130,28895,train,7,6,22,30.0,47766.0,7.0,1.0
2484130,28895,train,7,6,22,30.0,49235.0,8.0,0.0
2484130,28895,train,7,6,22,30.0,40311.0,9.0,0.0
2484130,28895,train,7,6,22,30.0,45007.0,10.0,0.0
2484130,28895,train,7,6,22,30.0,48745.0,11.0,1.0
2484130,28895,train,7,6,22,30.0,44580.0,12.0,1.0
2484130,28895,train,7,6,22,30.0,22935.0,13.0,0.0
2484130,28895,train,7,6,22,30.0,22007.0,14.0,0.0
2484130,28895,train,7,6,22,30.0,27966.0,15.0,1.0
2484130,28895,train,7,6,22,30.0,46969.0,16.0,0.0
2484130,28895,train,7,6,22,30.0,39928.0,17.0,1.0
2484130,28895,train,7,6,22,30.0,39275.0,18.0,1.0
2484130,28895,train,7,6,22,30.0,3849.0,19.0,0.0
2484130,28895,train,7,6,22,30.0,1999.0,20.0,1.0
2484130,28895,train,7,6,22,30.0,26324.0,21.0,0.0
2484130,28895,train,7,6,22,30.0,41743.0,22.0,0.0
2484130,28895,train,7,6,22,30.0,43961.0,23.0,0.0
2484130,28895,train,7,6,22,30.0,30720.0,24.0,0.0
2484130,28895,train,7,6,22,30.0,5025.0,25.0,0.0
2484130,28895,train,7,6,22,30.0,43192.0,26.0,0.0
2484130,28895,train,7,6,22,30.0,22395.0,27.0,0.0
1071163,31645,prior,1,0,8,,19412.0,1.0,0.0
1071163,31645,prior,1,0,8,,626.0,2.0,0.0
1071163,31645,prior,1,0,8,,22474.0,3.0,0.0
1071163,31645,prior,1,0,8,,1463.0,4.0,0.0
1071163,31645,prior,1,0,8,,30233.0,5.0,0.0
1071163,31645,prior,1,0,8,,2452.0,6.0,0.0
1071163,31645,prior,1,0,8,,24184.0,7.0,0.0
1071163,31645,prior,1,0,8,,28849.0,8.0,0.0
1071163,31645,prior,1,0,8,,3376.0,9.0,0.0
